estate,item,family,country,region,human,model,signed_err_pp,modal_agree,n_survey,se95_pp,within_noise,noise_dist,abstained,mrsp_mae_pp,naive_mae_pp,region_mae_pp
goqa_dev,26bdfd67b377,intl-relations,UZ,Central Asia,0.9048,0.7088,-19.6,1,,,,,0,11.41,11.26,8.79
goqa_dev,28cedfbecdab,democracy/governance,AR,Latin America,0.77,0.758,-1.2,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,BR,Latin America,0.8,0.724,-7.6,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,CN,East Asia,0.6837,0.5807,-10.3,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,DE,Western Europe,0.5102,0.6862,17.6,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,EG,Middle East/N. Africa,0.7526,0.9246,17.2,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,ES,Western Europe,0.7778,0.5698,-20.8,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,FR,Western Europe,0.75,0.637,-11.3,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,GB,Western Europe,0.4742,0.5472,7.3,0,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,ID,Southeast Asia,0.6263,0.7583,13.2,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,IL,Middle East/N. Africa,0.7041,0.7111,0.7,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,IT,Western Europe,0.76,0.716,-4.4,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,JP,East Asia,0.7041,0.7141,1.0,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,KE,Sub-Saharan Africa,0.84,0.714,-12.6,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,KR,East Asia,0.4343,0.6863,25.2,0,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,MX,Latin America,0.6939,0.6509,-4.3,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,NG,Sub-Saharan Africa,0.78,0.789,0.9,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,PK,South Asia,0.949,0.71,-23.9,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,RU,Eastern Europe,0.73,0.678,-5.2,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,TR,Middle East/N. Africa,0.6771,0.7971,12.0,1,,,,,0,12.04,10.45,11.91
goqa_dev,28cedfbecdab,democracy/governance,US,North America,0.4583,0.5773,11.9,0,,,,,0,12.04,10.45,11.91
goqa_dev,28d0b427cde7,intl-relations,BR,Latin America,0.3614,0.3324,-2.9,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,CA,North America,0.2234,0.2184,-0.5,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,DE,Western Europe,0.0632,0.1972,13.4,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,ES,Western Europe,0.1505,0.1455,-0.5,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,FR,Western Europe,0.17,0.157,-1.3,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,GB,Western Europe,0.1529,0.1439,-0.9,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,ID,Southeast Asia,0.6026,0.6176,1.5,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,IL,Middle East/N. Africa,0.1954,0.4514,25.6,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,JO,Middle East/N. Africa,0.814,0.609,-20.5,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,JP,East Asia,0.0745,0.0665,-0.8,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,KE,Sub-Saharan Africa,0.6703,0.5743,-9.6,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,LB,Middle East/N. Africa,0.5443,0.4213,-12.3,0,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,LT,Eastern Europe,0.1579,0.1859,2.8,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,MX,Latin America,0.3647,0.4067,4.2,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,NL,Western Europe,0.25,0.087,-16.3,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,PK,South Asia,0.9359,0.5659,-37.0,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,PL,Eastern Europe,0.1481,0.2751,12.7,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,RU,Eastern Europe,0.25,0.188,-6.2,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,TR,Middle East/N. Africa,0.2703,0.4143,14.4,1,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,UA,Eastern Europe,0.2985,0.6105,31.2,0,,,,,0,10.29,20.32,17.24
goqa_dev,28d0b427cde7,intl-relations,US,North America,0.086,0.162,7.6,1,,,,,0,10.29,20.32,17.24
goqa_dev,293c201abff9,democracy/governance,AR,Latin America,0.9897,0.9467,-4.3,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,BG,Eastern Europe,0.9792,0.8792,-10.0,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,CL,Latin America,0.9592,0.9842,2.5,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,CZ,Eastern Europe,0.94,0.986,4.6,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,EG,Middle East/N. Africa,0.82,0.96,14.0,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,GH,Sub-Saharan Africa,0.9697,0.9507,-1.9,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,ID,Southeast Asia,0.94,0.931,-0.9,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,JO,Middle East/N. Africa,0.73,0.876,14.6,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,KE,Sub-Saharan Africa,0.9394,0.9734,3.4,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,KW,Middle East/N. Africa,0.99,0.944,-4.6,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,LB,Middle East/N. Africa,0.9293,0.9143,-1.5,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,MA,Middle East/N. Africa,0.9495,0.8465,-10.3,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,ML,Sub-Saharan Africa,0.96,0.982,2.2,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,MX,Latin America,0.9388,0.9718,3.3,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,MY,Southeast Asia,0.96,0.932,-2.8,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,NG,Sub-Saharan Africa,0.9495,0.8915,-5.8,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,PE,Latin America,0.9798,0.9698,-1.0,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,PK,South Asia,0.9588,0.9118,-4.7,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,PL,Eastern Europe,0.949,0.939,-1.0,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,RU,Eastern Europe,0.9175,0.9245,0.7,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,SK,Eastern Europe,0.95,0.974,2.4,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,SN,Sub-Saharan Africa,0.9798,0.9558,-2.4,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,TR,Middle East/N. Africa,0.883,0.934,5.1,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,TZ,Sub-Saharan Africa,0.98,0.984,0.4,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,UA,Eastern Europe,0.8542,0.9132,5.9,1,,,,,0,3.9,3.95,3.93
goqa_dev,293c201abff9,democracy/governance,UG,Sub-Saharan Africa,0.9899,0.9679,-2.2,1,,,,,0,3.9,3.95,3.93
goqa_dev,2985568b4571,intl-relations,AR,Latin America,0.5652,0.5312,-3.4,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,BD,South Asia,0.7,0.811,11.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,BG,Eastern Europe,0.75,0.578,-17.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,BR,Latin America,0.697,0.679,-1.8,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,CA,North America,0.6122,0.6002,-1.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,CL,Latin America,0.5938,0.6098,1.6,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,CO,Latin America,0.7653,0.7383,-2.7,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,CZ,Eastern Europe,0.5204,0.5034,-1.7,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,DE,Western Europe,0.6869,0.4609,-22.6,0,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,EG,Middle East/N. Africa,0.6146,0.8076,19.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,ES,Western Europe,0.5876,0.5556,-3.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,FR,Western Europe,0.35,0.428,7.8,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,GB,Western Europe,0.5208,0.5158,-0.5,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,GH,Sub-Saharan Africa,0.8485,0.8995,5.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,ID,Southeast Asia,0.8776,0.8546,-2.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,IL,Middle East/N. Africa,0.5758,0.6078,3.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,IT,Western Europe,0.5165,0.4825,-3.4,0,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,JO,Middle East/N. Africa,0.6224,0.7354,11.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,JP,East Asia,0.3505,0.6025,25.2,0,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,KE,Sub-Saharan Africa,0.8889,0.8969,0.8,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,KR,East Asia,0.5464,0.7384,19.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,KW,Middle East/N. Africa,0.7474,0.6054,-14.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,LB,Middle East/N. Africa,0.6768,0.7148,3.8,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,MA,Middle East/N. Africa,0.7349,0.5559,-17.9,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,ML,Sub-Saharan Africa,0.7,0.925,22.5,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,MX,Latin America,0.6105,0.7235,11.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,MY,Southeast Asia,0.8229,0.8129,-1.0,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,NG,Sub-Saharan Africa,0.9184,0.7774,-14.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,NI,Latin America,0.93,0.636,-29.4,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,PE,Latin America,0.7292,0.7232,-0.6,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,PH,Southeast Asia,0.9091,0.8481,-6.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,PK,South Asia,0.8095,0.8235,1.4,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,PL,Eastern Europe,0.6484,0.3674,-28.1,0,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,RU,Eastern Europe,0.6667,0.5757,-9.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,SE,Western Europe,0.7158,0.8478,13.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,SK,Eastern Europe,0.5773,0.7803,20.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,SN,Sub-Saharan Africa,0.6735,0.8845,21.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,SV,Latin America,0.7755,0.7755,0.0,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,TH,Southeast Asia,0.8454,0.7124,-13.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,TN,Middle East/N. Africa,0.6327,0.7917,15.9,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,TR,Middle East/N. Africa,0.3299,0.6529,32.3,0,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,TZ,Sub-Saharan Africa,0.95,0.888,-6.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,UA,Eastern Europe,0.6196,0.8446,22.5,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,UG,Sub-Saharan Africa,0.9495,0.8765,-7.3,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,US,North America,0.4592,0.4912,3.2,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,UZ,Central Asia,0.8878,0.7288,-15.9,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,VE,Latin America,0.697,0.798,10.1,1,,,,,0,10.97,12.89,10.14
goqa_dev,2985568b4571,intl-relations,VN,Southeast Asia,0.9684,0.7294,-23.9,1,,,,,0,10.97,12.89,10.14
goqa_dev,298d35f92f95,other,AR,Latin America,0.93,0.857,-7.3,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,BD,South Asia,0.79,0.769,-2.1,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,BR,Latin America,0.89,0.912,2.2,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,CL,Latin America,0.8687,0.9377,6.9,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,CN,East Asia,0.7526,0.9566,20.4,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,CO,Latin America,0.9898,0.9058,-8.4,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,EG,Middle East/N. Africa,0.7449,0.7899,4.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,GH,Sub-Saharan Africa,0.87,0.82,-5.0,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,ID,Southeast Asia,0.75,0.85,10.0,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,JO,Middle East/N. Africa,0.68,0.868,18.8,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,KE,Sub-Saharan Africa,0.7273,0.8673,14.0,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,LB,Middle East/N. Africa,0.96,0.865,-9.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,MX,Latin America,0.89,0.958,6.8,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,MY,Southeast Asia,0.73,0.777,4.7,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,NG,Sub-Saharan Africa,0.798,0.723,-7.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,NI,Latin America,0.9798,0.8948,-8.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,PE,Latin America,0.9596,0.9396,-2.0,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,PH,Southeast Asia,0.8889,0.5749,-31.4,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,PK,South Asia,0.7528,0.6838,-6.9,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,PL,Eastern Europe,0.7732,0.8242,5.1,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,RU,Eastern Europe,0.8454,0.4584,-38.7,0,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,SN,Sub-Saharan Africa,0.7172,0.8122,9.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,SV,Latin America,0.93,0.878,-5.2,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,TH,Southeast Asia,0.89,0.941,5.1,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,TN,Middle East/N. Africa,0.95,0.925,-2.5,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,TR,Middle East/N. Africa,0.8182,0.9212,10.3,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,TZ,Sub-Saharan Africa,0.8586,0.7796,-7.9,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,UA,Eastern Europe,0.7959,0.9049,10.9,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,UG,Sub-Saharan Africa,0.8081,0.9511,14.3,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,VE,Latin America,0.91,0.924,1.4,1,,,,,0,7.9,7.99,6.87
goqa_dev,298d35f92f95,other,VN,Southeast Asia,0.9596,0.7586,-20.1,1,,,,,0,7.9,7.99,6.87
goqa_dev,29cb0dd7f7ad,religion/values,CA,North America,0.3617,0.3987,3.7,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,DE,Western Europe,0.3333,0.4423,10.9,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,ES,Western Europe,0.4235,0.4485,2.5,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,FR,Western Europe,0.37,0.495,12.5,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,GB,Western Europe,0.2857,0.3707,8.5,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,ID,Southeast Asia,0.5581,0.6501,9.2,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,JO,Middle East/N. Africa,0.7113,0.6593,-5.2,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,LB,Middle East/N. Africa,0.6667,0.5857,-8.1,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,NL,Western Europe,0.4222,0.4082,-1.4,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,PK,South Asia,0.8056,0.6186,-18.7,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,PL,Eastern Europe,0.4714,0.4894,1.8,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,RU,Eastern Europe,0.525,0.478,-4.7,0,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,TR,Middle East/N. Africa,0.7403,0.5773,-16.3,1,,,,,0,8.85,14.87,7.18
goqa_dev,29cb0dd7f7ad,religion/values,US,North America,0.4194,0.3594,-6.0,1,,,,,0,8.85,14.87,7.18
goqa_dev,2a2d5fc92907,economy,AU,Oceania,0.75,0.688,-6.2,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,BE,Western Europe,0.5612,0.6432,8.2,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,CA,North America,0.7447,0.6717,-7.3,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,DE,Western Europe,0.5104,0.6654,15.5,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,ES,Western Europe,0.7071,0.6771,-3.0,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,FR,Western Europe,0.5859,0.6099,2.4,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,GB,Western Europe,0.6842,0.6642,-2.0,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,GR,Western Europe,0.6939,0.6759,-1.8,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,IT,Western Europe,0.6465,0.6115,-3.5,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,JP,East Asia,0.7262,0.6832,-4.3,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,KR,East Asia,0.6702,0.6432,-2.7,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,NL,Western Europe,0.5258,0.6398,11.4,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,NZ,Oceania,0.6737,0.6367,-3.7,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,SE,Western Europe,0.6162,0.6452,2.9,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,SG,Southeast Asia,0.7245,0.6585,-6.6,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a2d5fc92907,economy,US,North America,0.6596,0.6986,3.9,1,,,,,1,7.86,6.45,7.05
goqa_dev,2a4056cd3157,other,AU,Oceania,0.875,0.717,-15.8,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,BE,Western Europe,0.8646,0.7266,-13.8,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,BG,Eastern Europe,0.8723,0.7313,-14.1,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,CA,North America,0.8602,0.8022,-5.8,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,CZ,Eastern Europe,0.5426,0.8816,33.9,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,DE,Western Europe,0.7653,0.8193,5.4,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,ES,Western Europe,0.8485,0.8055,-4.3,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,FR,Western Europe,0.8229,0.7799,-4.3,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,GB,Western Europe,0.8111,0.7661,-4.5,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,GR,Western Europe,0.3265,0.8715,54.5,0,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,HU,Eastern Europe,0.7,0.748,4.8,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,IT,Western Europe,0.75,0.746,-0.4,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,JP,East Asia,0.7356,0.7766,4.1,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,KR,East Asia,0.8913,0.7043,-18.7,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,LT,Eastern Europe,0.883,0.549,-33.4,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,NL,Western Europe,0.8958,0.8888,-0.7,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,NZ,Oceania,0.8298,0.7328,-9.7,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,PL,Eastern Europe,0.7174,0.7754,5.8,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,RU,Eastern Europe,0.6824,0.8594,17.7,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,SE,Western Europe,0.899,0.909,1.0,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,SG,Southeast Asia,0.7447,0.8677,12.3,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,SK,Eastern Europe,0.6421,0.7211,7.9,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,UA,Eastern Europe,0.9,0.614,-28.6,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a4056cd3157,other,US,North America,0.7083,0.8203,11.2,1,,,,,0,10.32,10.4,11.7
goqa_dev,2a7b9a298ab7,other,AR,Latin America,0.4592,0.4312,-2.8,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,BO,Latin America,0.4688,0.4888,2.0,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,BR,Latin America,0.551,0.487,-6.4,0,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,CL,Latin America,0.3789,0.5639,18.5,0,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,CN,East Asia,0.2418,0.4708,22.9,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,EG,Middle East/N. Africa,0.2526,0.3176,6.5,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,GH,Sub-Saharan Africa,0.5816,0.5046,-7.7,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,ID,Southeast Asia,0.4186,0.4026,-1.6,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,JO,Middle East/N. Africa,0.1919,0.3769,18.5,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,KE,Sub-Saharan Africa,0.7128,0.4958,-21.7,0,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,LB,Middle East/N. Africa,0.3737,0.3157,-5.8,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,MX,Latin America,0.596,0.508,-8.8,1,,,,,0,15.8,14.66,12.6
goqa_dev,2a7b9a298ab7,other,MY,Southeast Asia,0.6742,0.3992,-27.5,0,,,,,0,15.8,14.66,12.6
